,_id,Country code,country,country_code,year_week,source,new_cases,number_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant,percent_cases_sequenced
11671,626938c276e83156d9c67550,,Ireland,IE,2021-37,GISAID,8985,999,Yes,B.1.1.529,0,999,0,11.1
11672,626938c276e83156d9c67551,,Ireland,IE,2021-37,GISAID,8985,999,Yes,B.1.617.2,999,999,100,11.1
11673,626938c276e83156d9c67552,,Ireland,IE,2021-37,GISAID,8985,999,Yes,Other,0,999,0,11.1
11674,626938c276e83156d9c67553,,Ireland,IE,2021-37,GISAID,8985,999,Yes,UNK,0,,,11.1
11675,626938c276e83156d9c67554,,Ireland,IE,2021-37,GISAID,8985,999,Yes,XD,0,999,0,11.1
11676,626938c276e83156d9c67555,,Ireland,IE,2021-38,GISAID,9205,623,Yes,B.1.1.529,0,623,0,6.8
11677,626938c276e83156d9c67556,,Ireland,IE,2021-38,GISAID,9205,623,Yes,B.1.617.2,623,623,100,6.8
11678,626938c276e83156d9c67557,,Ireland,IE,2021-38,GISAID,9205,623,Yes,Other,0,623,0,6.8
11679,626938c276e83156d9c67558,,Ireland,IE,2021-38,GISAID,9205,623,Yes,UNK,0,,,6.8
11680,626938c276e83156d9c67559,,Ireland,IE,2021-38,GISAID,9205,623,Yes,XD,0,623,0,6.8
11681,626938c276e83156d9c6755a,,Ireland,IE,2021-39,GISAID,8796,1058,Yes,B.1.1.529,0,1058,0,12
11682,626938c276e83156d9c6755b,,Ireland,IE,2021-39,GISAID,8796,1058,Yes,B.1.617.2,1058,1058,100,12
11683,626938c276e83156d9c6755c,,Ireland,IE,2021-39,GISAID,8796,1058,Yes,Other,0,1058,0,12
11684,626938c276e83156d9c6755d,,Ireland,IE,2021-39,GISAID,8796,1058,Yes,UNK,0,,,12
11685,626938c276e83156d9c6755e,,Ireland,IE,2021-39,GISAID,8796,1058,Yes,XD,0,1058,0,12
11686,626938c276e83156d9c6755f,,Ireland,IE,2021-40,GISAID,9995,1308,Yes,B.1.1.529,0,1308,0,13.1
11687,626938c276e83156d9c67560,,Ireland,IE,2021-40,GISAID,9995,1308,Yes,B.1.617.2,1308,1308,100,13.1
11688,626938c276e83156d9c67561,,Ireland,IE,2021-40,GISAID,9995,1308,Yes,Other,0,1308,0,13.1
11689,626938c276e83156d9c67562,,Ireland,IE,2021-40,GISAID,9995,1308,Yes,UNK,0,,,13.1
11690,626938c276e83156d9c67563,,Ireland,IE,2021-40,GISAID,9995,1308,Yes,XD,0,1308,0,13.1
11691,626938c276e83156d9c67564,,Ireland,IE,2021-41,GISAID,12201,1656,Yes,B.1.1.529,0,1656,0,13.6
11692,626938c276e83156d9c67565,,Ireland,IE,2021-41,GISAID,12201,1656,Yes,B.1.617.2,1656,1656,100,13.6
11693,626938c276e83156d9c67566,,Ireland,IE,2021-41,GISAID,12201,1656,Yes,Other,0,1656,0,13.6
11694,626938c276e83156d9c67567,,Ireland,IE,2021-41,GISAID,12201,1656,Yes,UNK,0,,,13.6
11695,626938c276e83156d9c67568,,Ireland,IE,2021-41,GISAID,12201,1656,Yes,XD,0,1656,0,13.6
11696,626938c276e83156d9c67569,,Ireland,IE,2021-42,GISAID,15013,1289,Yes,B.1.1.529,0,1289,0,8.6
11697,626938c276e83156d9c6756a,,Ireland,IE,2021-42,GISAID,15013,1289,Yes,B.1.617.2,1289,1289,100,8.6
11698,626938c276e83156d9c6756b,,Ireland,IE,2021-42,GISAID,15013,1289,Yes,Other,0,1289,0,8.6
11699,626938c276e83156d9c6756c,,Ireland,IE,2021-42,GISAID,15013,1289,Yes,UNK,0,,,8.6
11700,626938c276e83156d9c6756d,,Ireland,IE,2021-42,GISAID,15013,1289,Yes,XD,0,1289,0,8.6
11701,626938c276e83156d9c6756e,,Ireland,IE,2021-43,GISAID,16739,2087,Yes,B.1.1.529,0,2087,0,12.5
11702,626938c276e83156d9c6756f,,Ireland,IE,2021-43,GISAID,16739,2087,Yes,B.1.617.2,2087,2087,100,12.5
11703,626938c276e83156d9c67570,,Ireland,IE,2021-43,GISAID,16739,2087,Yes,Other,0,2087,0,12.5
11704,626938c276e83156d9c67571,,Ireland,IE,2021-43,GISAID,16739,2087,Yes,UNK,0,,,12.5
11705,626938c276e83156d9c67572,,Ireland,IE,2021-43,GISAID,16739,2087,Yes,XD,0,2087,0,12.5
11706,626938c276e83156d9c67573,,Ireland,IE,2021-44,GISAID,25863,777,Yes,B.1.1.529,0,777,0,3
11707,626938c276e83156d9c67574,,Ireland,IE,2021-44,GISAID,25863,777,Yes,B.1.617.2,777,777,100,3
11708,626938c276e83156d9c67575,,Ireland,IE,2021-44,GISAID,25863,777,Yes,Other,0,777,0,3
11709,626938c276e83156d9c67576,,Ireland,IE,2021-44,GISAID,25863,777,Yes,UNK,0,,,3
11710,626938c276e83156d9c67577,,Ireland,IE,2021-44,GISAID,25863,777,Yes,XD,0,777,0,3
11711,626938c276e83156d9c67578,,Ireland,IE,2021-45,GISAID,28707,216,Yes,B.1.1.529,0,216,0,0.8
11712,626938c276e83156d9c67579,,Ireland,IE,2021-45,GISAID,28707,216,Yes,B.1.617.2,216,216,100,0.8
11713,626938c276e83156d9c6757a,,Ireland,IE,2021-45,GISAID,28707,216,Yes,Other,0,216,0,0.8
11714,626938c276e83156d9c6757b,,Ireland,IE,2021-45,GISAID,28707,216,Yes,UNK,0,,,0.8
11715,626938c276e83156d9c6757c,,Ireland,IE,2021-45,GISAID,28707,216,Yes,XD,0,216,0,0.8
11716,626938c276e83156d9c6757d,,Ireland,IE,2021-46,GISAID,31574,181,Yes,B.1.1.529,0,181,0,0.6
11717,626938c276e83156d9c6757e,,Ireland,IE,2021-46,GISAID,31574,181,Yes,B.1.617.2,181,181,100,0.6
11718,626938c276e83156d9c6757f,,Ireland,IE,2021-46,GISAID,31574,181,Yes,Other,0,181,0,0.6
11719,626938c276e83156d9c67580,,Ireland,IE,2021-46,GISAID,31574,181,Yes,UNK,0,,,0.6
11720,626938c276e83156d9c67581,,Ireland,IE,2021-46,GISAID,31574,181,Yes,XD,0,181,0,0.6
11721,626938c276e83156d9c67582,,Ireland,IE,2021-47,GISAID,30048,356,Yes,B.1.1.529,7,356,2,1.2
11722,626938c276e83156d9c67583,,Ireland,IE,2021-47,GISAID,30048,356,Yes,B.1.617.2,348,356,97.8,1.2
11723,626938c276e83156d9c67584,,Ireland,IE,2021-47,GISAID,30048,356,Yes,Other,1,356,0.3,1.2
11724,626938c276e83156d9c67585,,Ireland,IE,2021-47,GISAID,30048,356,Yes,UNK,0,,,1.2
11725,626938c276e83156d9c67586,,Ireland,IE,2021-47,GISAID,30048,356,Yes,XD,0,356,0,1.2
